tconst,title,year,genres,rating,votes,clean_title,description
tt0093756,Police Academy 4: Citizens on Patrol,1987,"Comedy,Crime",5.0,48253.0,police academy 4: citizens on patrol,"A new batch of recruits arrives at Police Academy, this time a group of civilian volunteers who have joined Commandant Lassard's new Citizens on Patrol program. Although the community relations project has strong governmental support, a disgusted Captain Harris is determined to see it fail."
tt0295721,Taxi 3,2003,"Action,Comedy,Crime",5.8,48242.0,taxi 3,"A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in."
tt1787988,Talaash: The Answer Lies Within,2012,"Crime,Drama,Mystery",7.3,48234.0,talaash: the answer lies within,"A cop, investigating the mysterious death of a filmstar, meets a sex-worker, while he faces some personal problems psychologically. The mystery connects these people in a way, that ultimately changes their lives."
tt27075958,Fountain of Youth,2025,"Action,Adventure,Fantasy",5.7,48221.0,fountain of youth,"A treasure-hunting mastermind assembles a team for a life-changing adventure. But to outwit and outrun threats at every turn, he'll need someone even smarter than he is: his estranged sister."
tt2450186,V/H/S/2,2013,"Horror,Thriller",6.0,48192.0,v/h/s/2,"Inside a darkened house looms a column of TVs littered with VHS tapes, a pagan shrine to forgotten analog gods. The screens crackle and pop endlessly with monochrome vistas of static white noise permeating the brain and fogging concentration. But you must fight the urge to relax: this is no mere movie night. Those obsolete spools contain more than just magnetic tape. They are imprinted with the very soul of evil."
tt0104187,Encino Man,1992,Comedy,5.9,48124.0,encino man,"High school misfits Stoney and Dave discover a long-frozen primeval man buried in their backyard. But the thawed-out Link—as the boys have named him—quickly becomes a wild card in the teens' already zany Southern California lives. After a shave and some new clothes, Link's presence at school makes the daily drudgery a lot more interesting."
tt0107653,Naked,1993,"Comedy,Drama",7.7,48113.0,naked,An unemployed Brit vents his rage on unsuspecting strangers as he embarks on a nocturnal London odyssey.
tt4537896,White Boy Rick,2018,"Crime,Drama",6.5,48043.0,white boy rick,"The story of Richard Wershe Jr., a teenager who became an undercover informant for the police during the 1980s, and was ultimately arrested for drug trafficking and sentenced to life in prison."
tt10327252,The Forever Purge,2021,"Action,Crime,Drama",5.4,48027.0,the forever purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.
tt10121392,Thunder Force,2021,"Action,Adventure,Comedy",4.6,48025.0,thunder force,"In a world where supervillains are commonplace, two estranged childhood best friends reunite after one devises a treatment that gives them powers to protect their city."
tt0098273,Sea of Love,1989,"Crime,Drama,Mystery",6.8,48010.0,sea of love,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects."
tt0808357,"Lust, Caution",2007,"Drama,History,Romance",7.5,47981.0,"lust, caution","During World War II, a secret agent must seduce and assassinate an official who works for the Japanese puppet government in Shanghai."
tt0372237,Guess Who,2005,"Comedy,Romance",5.9,47953.0,guess who,"When a young African-American woman brings her fiancé home to meet her parents, she's neglected to mention one tiny detail – he's white."
tt0037558,Brief Encounter,1945,"Drama,Romance",8.0,47944.0,brief encounter,"Returning home from a shopping trip to a nearby town, bored suburban housewife Laura Jesson is thrown by happenstance into an acquaintance with virtuous doctor Alec Harvey. Their casual friendship soon develops during their weekly visits into something more emotionally fulfilling than either expected, and they must wrestle with the potential havoc their deepening relationship would have on their lives and the lives of those they love."
tt28443655,Death of a Unicorn,2025,"Comedy,Fantasy,Horror",5.9,47917.0,death of a unicorn,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties."
tt10451914,Outside the Wire,2021,"Action,Adventure,Fantasy",5.4,47915.0,outside the wire,"In the near future, a drone pilot is sent into a deadly militarized zone and must work with an android officer to locate a doomsday device."
tt1226271,The Damned United,2009,"Biography,Drama,Sport",7.5,47893.0,the damned united,"Taking over Leeds United, Brian Clough's abrasive approach and his clear dislike of the players' dirty style of play make it certain there is going to be friction. Glimpses of his earlier career help explain both his hostility to previous manager Don Revie and how much he is missing right-hand man Peter Taylor."
tt28102562,Thamma,2025,"Comedy,Horror,Thriller",6.0,47889.0,thamma,"Two destined lovers battle supernatural forces, family ties, and nature itself to defend their forbidden romance in a mystical world where ancient powers and prophecies threaten to keep them apart."
tt2800240,Serial Bad Weddings,2014,Comedy,7.0,47888.0,serial bad weddings,A catholic French couple sees their life upside down when their four daughters get married to men of different religion and origins.
tt0133385,Asterix and Obelix vs. Caesar,1999,"Adventure,Comedy,Family",6.0,47888.0,asterix and obelix vs. caesar,"Set in 50 B.C., Asterix and Obelix are living in a small but well-protected village in Gaul, where a magic potion concocted by Druids turns the townsfolk into mighty soldiers. When Roman troops carve a path through Gaul to reach the English Channel, Caesar and his aide de camp Detritus discover the secret elixir and capture the Druid leader who knows its formula, and Asterix and Obelix are sent off to rescue them."
tt0429591,Aquamarine,2006,"Comedy,Family,Fantasy",5.5,47864.0,aquamarine,"Two teenage girls discover that mermaids really do exist after a violent storm washes one ashore. The mermaid, a sassy creature named Aquamarine, is determined to prove to her father that real love exists, and enlists the girls' help in winning the heart of a handsome lifeguard."
tt0054387,The Time Machine,1960,"Adventure,Romance,Sci-Fi",7.5,47848.0,the time machine,A Victorian Englishman travels to the far future and finds that humanity has divided into two hostile species.
tt0420293,The Stanford Prison Experiment,2015,"Biography,Drama,History",6.8,47838.0,the stanford prison experiment,"In 1971, Stanford's Professor Philip Zimbardo conducts a controversial psychology experiment in which college students pretend to be either prisoners or guards, but the proceedings soon get out of hand. Based on a true story."
tt17041964,Navalny,2022,"Biography,Documentary",7.8,47821.0,navalny,"Follows the man who survived an assassination attempt by poisoning with a lethal nerve agent in August 2020. During his months-long recovery, he makes shocking discoveries about the attempt on his life and decides to return home."
tt0495596,Tales from Earthsea,2006,"Adventure,Animation,Fantasy",6.3,47741.0,tales from earthsea,"Something bizarre has come over the land. The kingdom is deteriorating. People are beginning to act strange... What's even more strange is that people are beginning to see dragons, which shouldn't enter the world of humans. Due to all these bizarre events, Ged, a wandering wizard, is investigating the cause. During his journey, he meets Prince Arren, a young distraught teenage boy. While Arren may look like a shy young teen, he has a severe dark side, which grants him strength, hatred, ruthlessness and has no mercy, especially when it comes to protecting Teru. For the witch Kumo this is a perfect opportunity. She can use the boy's ""fears"" against the very one who would help him, Ged."
tt2317337,Vicky Donor,2012,"Comedy,Romance",7.7,47695.0,vicky donor,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic."
tt0089893,Red Sonja,1985,"Action,Adventure,Fantasy",5.1,47669.0,red sonja,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren."
tt2473682,Paranormal Activity: The Marked Ones,2014,"Horror,Mystery",5.1,47644.0,paranormal activity: the marked ones,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul."
tt0398913,DOA: Dead or Alive,2006,"Action,Adventure,Mystery",4.8,47591.0,doa: dead or alive,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.
